orf_id,Essential,upstream_size,downstream_size,paralagous_count,phyletic_retention,promoter_count(Harbison_et_al),DIP_degree,PI,CAI,Codon_bias,ASP,GLN,GLU,MET,Gravy_score,aromaticity_score,cytoplasm,endosome,ER to Golgi,mitochondrion,nucleolus,nucleus,spindle pole,vacuolar membrane,vacuole
YKL211C,N,1009,284,0,2,0,5,6.9,184,203,23,14,33,8,-0.138223,0.07438,1,0,0,0,0,0,0,0,0
YKL212W,N,435,284,0,5,36,4,7.75,206,0.2,37,27,33,6,-0.335152,0.120385,0,0,0,0,0,0,0,0,1
YKL213C,N,435,266,0,4,0,6,4.71,126,4,54,26,42,8,-0.240979,0.090909,1,0,0,0,0,1,0,0,0
YKL214C,N,266,394,0,1,0,6,10.2,147,95,15,5,19,4,-1.27192,0.068966,1,0,0,0,0,1,0,0,0
YKL215C,N,394,667,0,3,0,1,6.75,138,65,78,36,74,18,-0.201322,0.078538,1,0,0,0,0,0,0,0,0
YKL216W,N,1131,667,0,3,77,1,5.92,225,209,13,7,24,8,-0.188217,0.101911,1,0,0,0,0,1,0,0,0
YKL217W,N,3894,1131,0,1,326,1,5.77,173,162,27,18,37,16,0.149026,0.137987,0,0,0,0,0,0,0,0,0
YKL218C,N,3894,1650,0,2,0,0,7.17,97,-6,16,12,20,7,-0.061657,0.064417,0,0,0,0,0,0,0,0,0
YKL220C,N,3257,1562,5,0,0,2,9.82,122,36,21,15,31,16,0.129114,0.135021,0,0,0,0,0,0,0,0,0
YKL221W,N,486,1562,0,1,23,5,9.04,104,-2,14,13,12,11,0.535518,0.133192,0,0,0,0,0,0,0,0,0
YKL222C,N,486,1321,3,1,0,1,8.1,132,-9,35,25,48,14,-0.400426,0.110638,0,0,0,0,0,0,0,0,0
YKR001C,N,509,1222,2,3,0,12,8.15,249,295,41,31,53,14,-0.370597,0.056818,1,1,0,0,0,0,0,0,0
YKR002W,Y,509,442,0,5,32,6,7.87,158,96,36,17,40,9,-0.329402,0.09331,0,0,0,0,0,1,0,0,0
YKR003W,N,442,71,3,1,26,0,8.96,152,59,31,23,30,10,-0.642857,0.100446,0,0,0,0,0,0,0,0,0
YKR004C,Y,484,71,0,1,0,0,7.68,125,-0.06,21,16,19,5,-0.251724,0.145889,0,0,0,0,0,0,0,0,0
YKR005C,N,558,484,0,0,0,1,5.35,149,75,33,15,30,6,-0.576734,0.089485,0,0,0,0,0,0,0,0,0
YKR007W,N,216,212,0,1,14,4,4.73,97,61,12,15,18,3,-0.890217,0.027174,0,0,0,0,0,0,0,1,0
YKR008W,Y,212,273,0,2,13,1,4.98,166,41,40,30,52,14,-0.58432,0.1008,0,0,0,0,0,1,0,0,0
YKR009C,N,1869,273,0,2,0,0,9.75,145,86,39,28,51,12,-159,0.093333,0,0,0,0,0,0,0,0,0
YKR011C,N,1262,395,0,1,0,2,9.12,186,93,16,18,27,6,-0.724363,0.107649,0,0,0,0,0,1,0,0,0
YKR013W,N,1262,418,1,1,92,0,4.31,231,316,12,15,14,3,-0.140729,0.066869,0,0,0,0,0,0,0,0,1
YKR014C,N,889,418,9,1,0,8,4.52,213,217,20,15,20,2,-0.62906,0.068376,1,0,0,0,0,1,0,0,0
YKR015C,N,1049,889,0,0,0,0,9.25,142,28,34,22,51,20,-0.792254,0.082746,0,0,0,0,0,0,0,0,0
YKR017C,N,373,354,0,3,0,1,6.01,162,0.03,32,13,47,12,-0.460436,0.105263,0,0,0,0,0,0,0,0,0
YKR018C,N,315,373,1,0,0,0,4.9,167,104,51,23,69,22,-0.285379,0.081379,1,0,0,0,0,1,0,0,0
YKR019C,N,274,315,1,1,0,1,10.63,112,33,36,29,29,10,-0.960813,0.043902,0,0,0,0,0,0,0,0,0
YKR020W,N,274,401,0,1,14,6,4.72,157,125,10,6,26,1,-1.04512,0.036585,0,0,0,0,0,0,0,0,0
YKR021W,N,401,189,1,0,23,3,5.93,129,-19,70,28,51,9,-0.591038,0.084153,1,0,0,0,0,0,0,0,0
YKR022C,Y,279,189,0,0,0,3,5.48,127,0,27,12,33,9,-0.886335,0.031056,1,0,0,0,0,1,0,0,0
YKR023W,N,279,132,0,2,17,1,6.88,146,34,36,32,58,9,-1.1017,0.045283,1,0,0,0,0,0,0,0,0
YKR024C,N,397,132,10,3,0,5,10.04,161,98,44,25,42,18,-0.492722,0.068733,0,0,0,0,1,1,0,0,0
YKR025W,Y,397,119,0,3,15,1,4.22,143,39,26,14,39,4,-0.85922,0.070922,0,0,0,0,0,1,0,0,0
YKR026C,N,1708,119,0,4,0,50,5.06,0.14,29,19,6,22,8,0.027541,0.081967,1,0,0,0,0,0,0,0,0
YKR028W,N,595,23,2,2,35,4,4.17,145,18,115,22,115,25,-0.641166,0.082878,0,0,0,0,0,0,0,0,0
YKR029C,N,448,23,0,3,0,3,9.12,0.12,-38,54,27,48,9,-0.84008,0.069241,0,0,0,0,0,1,0,0,0
YKR030W,N,448,240,0,3,31,8,9.82,116,-37,10,13,4,7,0.264103,0.179487,0,0,0,0,0,0,0,0,0
YKR031C,N,502,240,0,4,0,2,7.58,154,55,107,58,130,31,-0.729887,0.089721,1,0,0,0,0,0,0,0,0
YKR034W,N,502,231,0,1,9,9,8.61,121,97,12,7,19,2,-0.63829,0.048327,0,0,0,0,0,0,0,0,0
YKR036C,N,228,148,1,0,0,15,5.29,118,-12,50,20,49,14,-0.462064,0.074355,0,0,0,1,0,0,0,0,0
YKR037C,Y,201,228,0,1,0,6,8.6,155,101,26,11,20,7,-0.665085,0.074576,0,0,0,0,0,0,1,0,0
YKR038C,Y,1903,201,0,4,0,1,7.18,119,45,22,12,22,13,-0.139637,0.064767,1,0,0,0,0,1,0,0,0
YKR039W,N,1903,1326,16,2,136,6,8.66,0.28,374,20,10,27,15,0.377907,0.124585,0,0,0,0,0,0,0,0,1
YKR041W,N,1326,321,0,0,50,0,8.36,134,98,21,9,23,7,-1.1256,76,1,0,0,0,0,1,0,0,0
YKR043C,N,302,272,0,1,0,1,5.87,193,288,18,13,22,4,-0.559041,0.084871,1,0,0,0,0,1,0,0,0
YKR044W,N,302,71,0,2,34,1,6.89,99,-49,27,22,25,11,-0.355982,0.103837,1,0,0,0,0,0,0,0,0
YKR045C,N,253,71,0,1,0,0,11.59,0.08,21,10,13,5,1,-0.945902,0.032787,0,0,0,0,0,0,0,0,0
YKR046C,N,312,253,0,1,0,3,8.85,217,364,11,10,20,2,-0.351237,0.077739,0,0,0,0,0,0,0,0,0
YKR048C,N,189,312,0,4,0,28,4.06,153,188,39,28,60,4,-0.849401,0.081535,1,0,0,0,0,0,0,0,0
YKR050W,N,583,461,0,1,60,4,10.36,129,131,44,36,34,23,-0.212936,0.109111,0,0,0,0,0,0,0,0,0
YKR051W,N,461,347,0,4,23,1,8.45,118,-34,18,11,16,8,0.098804,0.169856,0,0,0,0,0,0,0,0,0
YKR053C,N,365,602,1,2,0,1,7.62,125,91,18,8,17,9,0.239851,0.14604,0,0,0,0,0,0,0,0,0
YKR054C,N,290,365,0,5,0,7,6.21,129,21,228,171,316,91,-0.197654,0.095552,1,0,0,0,0,0,0,0,0
YKR055W,N,290,356,2,1,29,2,6.66,0.11,-19,15,6,18,5,-0.337801,0.072165,1,0,0,0,0,1,0,0,0
YKR056W,N,356,354,0,4,26,0,9.27,0.18,126,38,21,44,10,-0.477465,0.095462,0,0,0,0,0,0,0,0,0
YKR057W,N,354,935,1,3,18,0,5.9,596,651,7,3,6,1,-0.652874,0.068966,1,0,0,0,0,0,0,0,0
YKR058W,N,935,366,1,0,63,0,4.07,158,17,51,32,63,8,-0.792208,0.084416,0,0,0,0,0,0,0,0,0
YKR059W,N,366,343,9,4,21,0,4.85,753,772,26,22,32,12,-0.197215,0.078481,1,0,0,0,0,0,0,0,0
YKR060W,N,343,334,0,3,20,4,10.39,155,0.1,16,11,15,5,-0.460219,0.065693,0,0,0,0,1,1,0,0,0
YKR061W,N,334,711,8,1,33,0,5.61,138,22,28,15,30,11,-0.470824,0.169412,0,0,0,0,0,0,0,0,0
YKR062W,Y,711,136,0,3,11,2,10.27,209,192,28,13,17,4,-0.757317,0.054878,0,0,0,0,0,1,0,0,0
YKR063C,Y,249,136,0,4,0,1,7.98,118,-49,38,20,37,8,-0.711753,0.10757,0,0,0,0,0,1,0,0,0
YKR065C,N,220,160,0,2,0,2,10.5,175,224,7,13,5,3,-0.132487,0.111675,0,0,0,1,0,0,0,0,0
YKR067W,N,719,178,1,1,65,2,10.3,171,167,36,19,37,10,-0.15249,0.094213,0,0,0,0,0,0,0,0,0
YKR068C,Y,702,178,0,4,0,10,4.77,125,13,14,5,14,6,-0.165285,0.088083,0,0,0,0,0,0,0,0,0
YKR069W,N,702,180,0,2,62,3,6.53,116,35,32,22,44,9,-0.170321,0.072513,0,0,0,0,0,0,0,0,0
YKR070W,N,180,301,0,3,7,1,9.35,0.16,94,26,13,13,4,-0.284375,0.102273,0,0,0,1,0,0,0,0,0
YKR071C,Y,454,301,0,5,0,1,4.99,207,118,34,13,22,6,-0.579598,0.066092,1,0,0,0,0,0,0,0,0
YKR072C,N,1085,454,2,1,0,0,4.4,155,0.1,64,28,39,16,-0.846797,0.037367,1,0,0,0,0,0,0,0,0
YKR074W,N,1085,150,0,3,51,1,6.37,183,96,15,1,12,2,-0.815484,0.116129,1,0,0,0,0,1,0,0,0
YKR075C,N,1532,150,1,0,0,0,6.39,155,58,23,12,23,8,-0.843323,0.078176,1,0,0,0,0,1,0,0,0
YKR076W,N,1532,257,2,1,133,0,6.89,0.2,204,29,12,23,3,-0.584595,0.135135,1,0,0,0,0,0,0,0,0
YKR077W,N,257,207,0,0,20,2,10.89,115,39,14,18,8,10,-0.600276,0.057851,1,0,0,0,0,1,0,0,0
YKR078W,N,207,79,0,0,9,1,6.07,133,-11,46,28,45,9,-0.587351,0.092308,1,0,0,0,0,0,0,0,0
YKR079C,Y,1089,79,0,5,0,2,5.73,159,51,60,25,64,18,-0.40716,0.105012,1,0,0,0,0,1,0,0,0
YKR080W,N,1089,148,0,2,65,1,6.98,194,188,17,9,24,7,-0.296875,0.0875,1,0,0,0,0,1,0,0,0
YKR081C,Y,284,148,0,5,0,29,9.75,221,184,29,15,24,16,-0.669477,0.084302,0,0,0,0,1,1,0,0,0
YKR082W,N,284,122,0,2,18,8,4.85,0.14,17,71,48,86,17,-0.275108,0.106309,0,0,0,0,0,0,0,0,0
YKR083C,Y,232,122,0,1,0,6,3.97,102,-109,14,10,17,5,-0.917293,0.030075,0,0,0,0,0,0,1,0,0
YKR084C,N,203,232,2,3,0,1,5.09,149,94,47,27,44,13,-0.459738,0.081833,1,0,0,0,0,0,0,0,0
YKR086W,Y,175,122,3,3,11,9,8.25,131,35,71,51,68,18,-0.420542,0.076564,1,0,0,0,0,1,0,0,0
YKR088C,N,214,264,0,2,0,9,6.26,146,111,15,11,16,11,0.250445,0.118694,0,1,0,0,0,0,0,0,0
YKR089C,N,580,214,1,2,0,2,8.05,122,38,53,30,57,22,-0.483846,0.073626,0,0,0,0,0,0,0,0,0
YKR090W,N,580,739,0,2,50,2,4.93,134,63,43,33,66,12,-0.926912,0.070822,1,0,0,0,0,0,0,0,0
YKR091W,N,739,399,0,0,61,4,8.63,93,-19,11,7,18,4,-0.733333,0.060976,0,0,0,0,0,0,0,0,0
YKR092C,N,1844,399,0,4,0,5,4.03,218,275,41,3,40,2,-1.36133,0.022167,0,0,0,0,1,0,0,0,0
YKR093W,N,1844,460,0,4,182,1,5.14,265,326,26,17,34,18,0.138935,0.154742,0,0,0,0,0,0,0,0,1
YKR094C,N,1054,460,2,4,0,0,10.63,742,776,7,7,6,1,-0.707031,0.039062,1,0,0,0,0,0,0,0,0
YKR095W,N,1054,221,5,3,88,2,4.97,165,88,113,128,274,25,-1.11259,0.033067,0,0,0,0,0,0,0,0,0
YKR096W,N,587,767,1,1,45,2,5.18,132,17,70,42,91,21,-0.51046,0.100418,1,0,0,0,0,1,0,0,0
YKR097W,N,767,224,0,1,61,0,6.31,311,379,27,15,36,14,-0.288342,0.092896,0,0,0,0,0,0,0,0,0
YKR098C,N,671,224,2,0,0,0,8.49,133,3,40,24,47,8,-0.516039,0.09484,0,0,0,0,0,0,0,0,0
YKR099W,N,671,614,0,4,46,6,8.39,115,14,50,31,46,16,-0.912454,0.049322,0,0,0,0,0,1,0,0,0
YKR100C,N,499,149,0,0,0,2,5.8,114,-33,28,17,23,4,-0.937465,0.078873,0,0,0,0,0,0,0,0,0
YKR101W,N,499,3851,0,0,36,5,10.04,103,-86,40,28,47,17,-0.432301,0.09882,0,0,0,0,0,0,0,0,0
YKR102W,N,3851,3214,6,0,306,0,4.06,162,149,30,18,85,13,-0.265184,0.073567,0,0,0,0,0,0,0,0,0
YKR103W,N,3214,99,4,1,212,0,9.19,124,48,52,32,58,29,0.144089,0.118227,1,0,0,0,0,1,0,0,0
YKR104W,N,99,959,0,0,9,2,7.76,125,-1,21,10,18,6,-0.367974,0.075163,0,0,0,0,0,0,0,0,0
YKR105C,N,977,959,3,2,0,3,8.32,119,88,20,17,15,16,0.624914,0.116838,0,0,0,0,0,0,0,0,0
YKR106W,N,977,10,5,1,0,1,9.53,114,64,16,16,23,18,0.290732,0.136585,0,0,0,0,0,0,0,0,0
YLL003W,Y,277,249,0,4,29,1,10.59,114,-31,39,36,76,16,-0.643658,0.110994,0,0,0,0,0,0,1,0,0
YLL004W,Y,526,277,0,1,48,1,5.2,134,-6,47,19,44,14,-0.338799,0.12013,0,0,0,0,0,0,0,0,0
YLL005C,N,526,73,2,2,0,3,10.45,122,13,22,31,40,13,0.193318,0.154378,0,0,0,0,0,0,0,0,0
YLL007C,N,45,314,0,1,0,0,5.69,124,2,41,31,44,8,-0.199399,0.094737,1,0,0,0,0,0,0,0,0
YLL008W,Y,314,314,12,4,19,8,5.51,227,228,57,25,84,20,-0.741223,0.047872,1,0,0,0,1,1,0,0,0
YLL009C,N,314,591,0,1,0,2,4.7,254,259,4,3,13,2,-1.31159,0.072464,1,0,0,0,0,1,0,0,0
YLL010C,N,591,337,1,3,0,0,4.86,119,1,37,36,28,3,-0.829274,0.056206,0,0,0,0,0,0,0,0,0
YLL011W,Y,267,337,0,4,22,11,10.22,222,166,37,15,30,13,-0.933742,0.08998,0,0,0,0,1,0,0,0,0
YLL012W,N,819,267,1,0,62,1,6.63,144,85,34,14,38,11,-0.28534,0.1274,0,0,0,0,0,0,0,0,0
YLL014W,N,210,426,0,1,13,0,4.98,122,55,3,6,5,2,0.633333,0.175926,0,0,0,0,0,0,0,0,0
YLL015W,N,4856,210,5,3,115,4,7.63,142,76,72,45,94,39,0.036883,0.100706,0,0,0,0,0,0,0,1,0
YLL018C,Y,4856,929,2,4,0,4,6.54,0.35,464,33,23,57,11,-0.531598,0.084381,1,0,0,0,0,0,0,0,0
YLL019C,N,776,338,1,3,0,6,8.63,136,56,45,33,35,10,-0.555224,0.082768,0,0,0,0,0,0,0,0,0
YLL021W,N,745,338,0,2,49,14,4.92,145,65,103,62,145,32,-0.833356,0.039563,0,0,0,0,0,0,0,0,0
YLL023C,N,207,511,0,3,0,17,10.81,0.2,271,7,12,8,7,0.338351,0.150538,0,0,0,0,0,0,0,0,0
YLL024C,N,511,444,12,4,0,8,4.77,802,815,48,24,53,8,-0.446009,0.061033,1,0,0,0,0,1,0,0,0
YLL025W,N,3397,444,21,0,204,0,4.55,611,0.7,5,2,6,3,0.346774,0.08871,0,0,0,0,0,0,0,0,0
YLL026W,N,467,3397,1,4,28,17,5.2,305,347,68,52,82,15,-0.468392,0.052863,1,0,0,0,0,0,0,0,0
YLL028W,N,1093,838,5,1,99,30,6.86,196,236,18,8,26,21,0.468601,0.127986,0,0,0,0,0,0,0,0,0
YLL029W,N,1255,1093,0,5,91,1,6.83,142,129,42,23,54,16,-0.452871,0.089453,1,0,0,0,0,0,0,0,0
YLL031C,Y,1255,404,1,5,0,1,6.62,165,134,53,35,34,22,0.281121,0.122911,0,0,0,0,0,0,0,0,0
YLL032C,N,404,168,0,3,0,2,7.2,147,35,35,38,55,21,-0.297939,0.100606,1,0,0,0,0,0,0,0,0
YLL033W,N,262,168,0,1,12,2,10.61,109,-13,12,6,12,6,-0.517391,0.108696,0,0,0,0,0,0,0,0,0
YLL034C,Y,262,154,21,4,0,2,5.11,173,138,56,20,80,22,-0.410753,0.050179,0,0,0,0,1,1,0,0,0
YLL035W,Y,323,154,0,3,17,0,6.32,123,11,40,32,37,9,-0.427215,0.106013,0,0,0,0,0,0,0,0,0
YLL036C,Y,323,226,0,3,0,5,4.87,117,-2,37,18,33,10,-0.38668,0.085487,0,0,0,0,0,1,0,0,0
YLL038C,N,226,567,0,1,0,2,10.15,83,11,14,14,19,6,-0.759919,0.052632,0,0,0,0,0,0,0,0,0
YLL039C,N,567,416,0,4,0,28,7.87,317,466,30,30,25,5,-0.520997,0.03937,1,0,0,0,0,1,0,0,0
YLL040C,N,416,279,0,5,0,5,5.37,163,97,208,130,228,87,-0.382602,0.082697,1,1,0,0,0,0,0,0,0
YLL041C,N,279,540,0,3,0,0,8.9,229,266,14,14,9,9,-0.320301,0.082707,0,0,0,1,0,0,0,0,0
YLL042C,N,540,139,0,1,0,2,4.66,117,-35,11,10,12,4,-0.191617,0.11976,0,0,0,0,0,0,0,0,0
YLL043W,N,1308,139,1,1,89,5,6.9,143,86,35,25,28,22,-0.469656,0.100149,0,0,0,0,0,0,0,0,1
YLL045C,N,1308,395,1,4,0,0,10.83,849,895,10,9,13,3,-0.460938,0.066406,1,0,0,0,0,0,0,0,0
YLL046C,N,395,448,0,0,0,1,10.7,117,-91,11,7,20,5,-0.813253,0.076305,0,0,0,0,0,0,0,0,0
YLL048C,N,448,74,5,3,0,5,8.13,187,0.17,78,59,93,29,0.016978,0.113185,0,0,0,0,0,0,0,1,0
YLL049W,N,251,74,0,0,22,4,4.49,133,25,14,12,11,4,-0.112849,0.122905,0,0,0,0,0,0,0,0,0
YLL050C,Y,251,332,0,4,0,21,4.89,543,559,12,1,10,2,-0.37972,0.111888,0,0,0,0,0,0,0,0,0
YLL051C,N,332,971,5,1,0,3,9.37,108,-8,25,16,26,8,0.15323,0.141854,0,0,0,0,0,0,0,0,1
YLL052C,N,971,707,0,0,0,1,4.75,209,177,9,4,8,5,-0.05302,0.147651,0,0,0,0,0,0,0,0,0
YLL053C,N,1371,298,0,0,0,0,9.34,308,433,2,4,5,8,475,125,0,0,0,0,0,0,0,0,0
YLL054C,N,298,1189,1,0,0,1,7.75,134,25,40,16,47,18,-0.155787,0.118336,1,0,0,0,0,0,0,0,0
YLL055W,N,1803,1189,2,2,177,0,6.77,149,128,18,20,22,12,0.472693,0.124294,0,0,0,0,0,0,0,0,0
YLL056C,N,1803,414,0,1,0,2,7.15,158,117,18,10,18,3,-0.075839,0.067114,0,0,0,0,0,0,0,0,0
YLL057C,N,414,459,0,1,0,2,6.65,166,93,28,18,28,1,-0.617961,0.099515,0,0,0,0,0,0,0,0,0
YLL058W,N,1729,459,3,0,97,0,7,111,0.02,25,11,47,6,-0.258956,0.106087,0,0,0,0,0,0,0,0,0
YLL060C,N,1729,1430,0,0,0,3,9.1,88,-14,10,7,18,9,-0.271674,0.085837,1,0,0,0,0,0,0,0,0
YLL061W,N,342,1430,16,0,30,15,7.81,129,133,19,12,22,16,0.428988,0.128645,0,0,0,0,0,0,0,0,0
YLL062C,N,342,566,1,1,0,2,5.35,141,87,17,7,26,7,-0.293518,0.101852,1,0,0,0,0,0,0,0,0
YLL063C,N,566,1202,0,0,0,0,7.33,122,53,29,17,24,12,-0.205063,0.07173,0,0,0,0,0,0,0,0,0
YLR001C,N,365,1225,0,3,0,1,6.36,121,19,50,36,44,6,-0.148144,0.096288,0,0,0,0,0,0,0,1,0
YLR002C,Y,520,365,0,5,0,6,5.78,0.17,125,39,19,69,15,-0.571191,0.063348,0,0,0,0,1,1,0,0,0
YLR003C,N,203,520,0,2,0,3,8.54,151,-68,30,10,21,3,-0.690722,0.075601,0,0,0,0,0,1,0,0,0
YLR004C,N,543,203,3,1,0,7,8.26,231,301,17,19,22,15,0.289675,0.118547,0,0,0,0,0,0,0,0,0
YLR005W,Y,543,320,0,5,52,5,7.69,145,66,30,21,29,10,-0.405206,0.062907,0,0,0,0,0,1,0,0,0
YLR006C,N,498,320,0,2,0,6,7.24,118,17,42,38,35,10,-0.555477,0.06882,1,0,0,0,0,0,0,0,0
YLR007W,Y,498,174,0,2,36,2,5.04,106,6,12,14,32,5,-0.188691,0.092262,0,0,0,0,0,0,0,0,0
YLR009W,Y,453,183,0,5,41,4,10.35,384,429,7,8,29,5,-1.14774,0.075377,0,0,0,0,0,0,0,0,0
YLR010C,Y,1300,183,0,0,0,2,7.38,141,36,11,4,9,5,-115,0.10625,0,0,0,0,0,0,0,0,0
YLR011W,N,1300,303,0,1,55,2,6.03,71,-138,11,10,13,3,-0.088482,0.057592,1,0,0,0,0,1,0,0,0
YLR012C,N,1057,303,0,1,0,1,8.38,216,228,4,10,10,4,-0.842424,0.151515,0,0,0,0,0,0,0,0,0
YLR013W,N,1057,503,1,0,71,0,10.55,124,0.05,3,5,8,1,-0.475177,0.070922,0,0,0,0,0,0,0,0,0
YLR014C,N,244,503,0,0,0,3,7.31,115,-16,55,24,54,22,-0.383407,0.109513,0,0,0,0,0,0,0,0,0
YLR015W,N,244,57,0,2,17,10,5.97,132,47,34,29,43,8,-0.797624,0.10495,0,0,0,0,0,1,0,0,0
YLR016C,N,191,57,0,3,0,5,4.97,121,42,21,4,15,7,-0.657353,0.088235,1,0,0,0,0,1,0,0,0
YLR017W,N,191,85,0,3,13,1,7.78,185,217,11,9,23,14,-0.245104,0.091988,1,0,0,0,0,1,0,0,0
YLR018C,N,681,85,0,1,0,7,10.62,92,25,12,19,9,10,-0.472575,0.086957,0,0,0,0,0,0,0,0,0
YLR019W,N,681,307,1,3,41,3,4.46,152,91,35,22,32,6,-0.814358,0.070529,0,0,0,0,0,0,0,0,0
YLR020C,N,217,307,1,1,0,0,8.91,136,-8,40,15,26,17,-0.421933,0.1171,0,0,0,0,0,0,0,0,0
YLR021W,N,217,11,0,1,28,1,4.54,134,9,15,8,12,6,-0.336872,0.078212,0,0,0,0,0,0,0,0,0
YLR022C,Y,571,11,0,5,0,0,9.95,137,39,12,14,17,9,-0.3224,36,1,0,0,0,0,1,0,0,0
YLR023C,N,535,571,0,2,0,0,9.96,158,106,19,12,22,13,-0.135727,0.14733,0,0,0,0,0,0,0,0,0
YLR024C,N,1170,535,1,1,0,1,6.29,128,-21,113,51,123,48,-0.335737,0.11485,1,0,0,0,0,0,0,0,0
YLR025W,N,1170,275,0,4,92,6,4.48,114,-2,14,12,35,10,-0.81125,0.020833,0,1,0,0,0,0,0,0,0
YLR026C,Y,356,275,0,4,0,11,6.99,145,105,16,30,26,8,-0.682059,0.070588,0,0,0,0,0,0,0,0,0
YLR027C,N,1454,356,1,3,0,5,8.5,232,264,20,19,19,8,-0.16244,0.093301,0,0,0,0,0,0,0,0,0
YLR028C,N,660,1454,1,3,0,1,6.52,173,158,38,24,35,9,-0.210998,0.08291,1,0,0,0,0,0,0,0,0
YLR029C,Y,699,660,1,3,0,0,11.96,783,805,6,10,8,1,-1.18922,0.102941,0,0,0,0,0,0,0,0,0
YLR030W,N,699,143,0,0,61,3,5.99,129,61,11,14,31,6,-0.924335,0.060836,0,0,0,0,0,0,0,0,0
YLR031W,N,143,205,0,0,9,2,8.63,132,22,10,8,20,2,-0.648925,0.069892,0,0,0,0,0,0,0,0,0
YLR032W,N,205,260,1,2,10,0,6.29,0.14,32,79,49,95,28,-0.538409,0.0787,1,0,0,0,0,1,0,0,0
YLR033W,Y,260,242,0,1,16,2,8.31,142,49,31,15,37,7,-0.68008,0.091633,0,0,0,0,0,1,0,0,0
YLR034C,N,435,242,2,1,0,9,8.1,211,204,15,13,14,8,0.712896,0.107822,0,0,0,0,0,0,0,0,0
YLR035C,N,7064,435,0,1,0,8,8.16,125,37,41,17,49,15,-0.447626,0.066187,1,0,0,0,0,1,0,0,0
YLR036C,N,552,7064,1,0,0,1,10.15,128,23,5,6,9,5,0.191625,0.133005,0,0,0,0,0,0,0,0,0
YLR037C,N,1861,552,21,0,0,3,4.77,648,739,5,2,6,3,0.320161,0.08871,0,0,0,0,0,0,0,0,0
YLR039C,N,311,253,0,2,0,1,6.3,144,-7,76,30,68,22,-0.240436,0.088068,0,0,0,0,0,0,0,0,0
YLR040C,N,383,311,0,0,0,1,4.64,154,98,10,12,5,10,0.052679,0.129464,0,0,0,0,0,0,0,0,0
YLR042C,N,1250,383,0,0,0,1,7.29,139,0.15,4,11,2,2,0.152174,0.074534,0,0,0,0,0,0,0,0,0
YLR043C,N,376,1250,1,3,0,1,4.62,492,545,7,6,6,4,0.054369,0.097087,1,0,0,0,0,1,0,0,0
YLR044C,N,955,376,4,2,0,5,6.12,904,914,29,22,30,13,-0.058615,0.083481,1,0,0,0,0,1,0,0,0
YLR045C,Y,297,955,0,5,0,5,9.1,128,31,48,35,76,23,-0.561374,0.061937,0,0,0,0,0,0,1,0,0
YLR046C,N,533,297,2,0,0,1,10.25,102,-27,6,10,10,10,0.55963,0.137037,0,0,0,0,0,0,0,0,0
YLR047C,N,824,533,1,1,0,0,9.83,134,58,30,16,26,10,-0.045189,0.118076,0,0,0,0,0,0,0,0,0
YLR048W,N,824,536,1,2,64,0,4.51,733,764,12,8,27,2,-0.211905,0.079365,1,0,0,0,0,0,0,0,0
YLR049C,N,414,536,0,1,0,2,7.95,144,0.03,28,11,20,6,-0.431776,0.095794,0,0,0,0,0,0,0,0,0
YLR050C,N,251,414,0,1,0,1,10.13,0.18,156,4,9,5,2,0.414907,0.161491,0,0,0,0,0,0,0,0,0
YLR051C,Y,223,251,0,4,0,3,10.3,184,121,17,9,23,6,-1.27926,0.064516,0,0,0,0,1,0,0,0,0
YLR052W,N,223,146,0,1,19,5,6.32,149,0.07,20,13,15,4,-0.6856,64,0,0,0,0,0,1,0,0,0
YLR053C,N,290,146,0,0,0,2,5.04,122,-82,8,6,11,4,-0.989815,0.092593,0,0,0,0,0,0,0,0,0
YLR054C,N,293,290,0,1,0,3,6.63,134,29,49,25,46,11,-0.394199,0.093923,0,0,0,0,0,0,0,0,0
YLR055C,N,780,293,0,2,0,4,4.12,124,61,68,22,55,13,-0.725083,0.05814,0,0,0,0,0,1,0,0,0
YLR056W,N,780,347,0,3,68,8,7.73,249,304,20,8,14,9,-0.048219,0.153425,0,0,0,0,0,0,0,0,0
YLR057W,N,347,136,0,1,27,0,5.45,138,53,61,34,53,23,-0.413428,0.095406,0,0,0,0,0,0,0,0,0
YLR058C,N,336,136,1,5,0,4,7.44,589,672,26,15,29,11,-0.343497,0.08742,1,0,0,0,0,1,0,0,0
YLR059C,N,431,336,0,3,0,3,7.05,144,154,14,13,20,9,-0.443495,0.078067,0,0,0,1,0,1,0,0,0
YLR061W,N,427,208,1,3,26,0,6.01,859,868,7,3,11,1,-0.581818,0.107438,1,0,0,0,0,0,0,0,0
YLR063W,N,208,201,0,1,15,2,7.9,125,18,22,14,19,6,-0.286301,0.117808,1,0,0,0,0,0,0,0,0
YLR064W,N,201,95,0,1,17,3,10.94,105,-49,3,16,5,8,0.430037,0.197802,0,0,0,0,0,0,0,0,0
YLR065C,N,250,95,0,1,0,1,11.04,118,35,6,10,3,6,-0.137017,0.127072,0,0,0,0,0,0,0,0,0
YLR066W,Y,250,89,0,3,17,2,9.52,147,-8,11,7,8,5,-0.267391,0.141304,0,0,0,0,0,0,0,0,0
YLR068W,N,297,166,0,1,31,2,11.05,196,198,8,10,17,3,-1.64967,0.039735,0,0,0,0,1,1,0,0,0
