orf_id,Essential,upstream_size,downstream_size,paralagous_count,PI,CAI,ASP,GLN,GLU,LYS,MET,FOP_score,Gravy_score,aromaticity_score
YJL141C,N,570,389,2,8.43,125,32,68,39,45,14,443,-0.683271,0.089219
YJL144W,N,314,427,0,6.95,66,6,5,6,2,2,333,-1.13461,0.057692
YJL145W,N,458,314,0,8.04,225,22,13,19,36,4,538,-0.558503,0.136054
YJL146W,N,724,458,0,4.58,106,29,32,31,18,10,404,-0.454371,0.091684
YJL147C,N,724,280,0,9.92,129,22,18,25,33,4,424,-0.41178,0.075916
YJL148W,N,1066,280,0,9.47,197,26,5,21,45,4,456,-1.20129,0.060086
YJL149W,N,605,1066,0,6.69,155,48,24,34,48,19,467,-0.344495,0.093514
YJL151C,N,605,438,0,4.83,0.16,15,4,7,4,5,488,-0.367669,0.082707
YJL153C,N,438,396,0,5.77,175,34,19,32,40,11,523,-0.273921,0.084428
YJL154C,N,396,457,0,6.23,147,54,55,61,57,21,454,-0.233051,0.084746
YJL155C,N,457,332,1,6.79,138,26,16,40,39,10,425,-0.554425,0.106195
YJL156C,Y,332,561,0,6.52,128,40,22,41,47,16,406,-0.319796,0.082969
YJL157C,N,561,887,0,5.17,133,62,36,61,63,19,436,-0.464699,0.089157
YJL158C,N,887,585,0,4.34,589,12,14,8,9,1,777,-0.107048,0.066079
YJL159W,N,1623,585,2,5.03,613,21,37,4,17,2,807,-0.094315,0.03876
YJL160C,N,1623,496,0,9.57,135,11,23,5,18,2,477,-0.054356,0.055749
YJL162C,N,1615,847,0,8.98,139,28,33,43,55,8,417,-1.18693,0.078838
YJL163C,N,847,508,0,8.26,84,20,12,22,25,28,404,0.421081,0.09009
YJL164C,N,508,504,11,5.34,178,23,22,36,28,8,523,-0.646348,0.118388
YJL165C,N,504,175,4,8.43,133,44,38,59,69,17,423,-0.76421,0.063158
YJL167W,Y,585,361,0,5.21,373,24,14,31,35,7,0.68,-0.32017,0.113636
YJL168C,N,585,524,0,8.56,138,46,37,65,91,12,0.43,-0.763574,0.079127
YJL170C,N,524,255,0,5.76,125,10,8,16,14,4,434,-0.22623,0.147541
YJL171C,N,255,236,1,4.67,0.22,18,11,16,13,9,558,-0.141667,0.126263
YJL172W,N,1203,236,0,5.34,0.25,36,8,45,34,5,563,-0.267361,0.100694
YJL173C,Y,1203,238,0,4.54,135,6,5,11,7,3,458,-0.209016,0.07377
YJL174W,Y,561,238,1,10,163,8,14,5,11,7,502,-0.222464,0.112319
YJL176C,N,561,395,0,4.6,148,54,41,91,68,18,456,-0.947394,0.05697
YJL177W,N,912,395,1,11.62,0.68,3,12,10,17,1,845,-0.715761,0.070652
YJL178C,N,912,165,0,5.53,151,19,10,17,25,4,454,-0.349446,0.095941
YJL179W,N,226,165,0,9.93,154,7,8,8,14,4,442,-0.714679,0.055046
YJL181W,N,323,87,1,5.53,109,41,23,37,30,9,397,-0.264321,0.094926
YJL183W,N,248,323,0,9.01,176,23,16,20,31,6,0.49,-0.207346,0.111374
YJL184W,N,471,248,0,4.55,83,14,8,10,9,3,358,-1.00569,0.04065
YJL185C,N,471,179,0,4.86,112,21,9,25,8,2,415,-0.680205,0.098976
YJL186W,N,891,179,1,6.86,0.16,45,19,26,45,12,0.46,-0.372526,0.131399
YJL187C,N,891,328,0,6.22,134,50,24,61,60,14,422,-0.701343,0.075702
YJL189W,N,630,328,0,0,915,0,4,0,8,3,957,-1.42745,0.078431
YJL190C,N,630,298,1,10.76,812,5,5,6,11,3,889,-0.173846,0.076923
YJL191W,N,372,298,1,11.28,0.59,9,4,4,9,3,785,-0.380435,0.036232
YJL192C,N,372,135,0,10.31,0.16,7,7,14,15,5,487,-0.100855,0.123932
YJL193W,N,486,135,1,10.32,101,6,17,15,23,7,398,0.45199,0.149254
YJL194W,Y,555,486,0,10.23,128,26,26,25,43,12,0.46,-0.22846,0.074074
YJL196C,N,555,280,2,10.2,134,7,10,9,18,11,439,0.337097,0.174194
YJL197W,N,315,280,0,4.29,142,117,39,109,77,26,424,-0.577034,0.098884
YJL198W,N,2029,315,2,7.08,176,47,26,41,66,22,519,0.183995,0.102157
YJL200C,N,2029,265,3,6.94,219,47,25,45,61,17,541,-0.3891,0.07858
YJL201W,N,195,265,0,10.22,0.15,35,25,25,53,11,462,-0.314023,0.098498
YJL203W,Y,189,195,0,8.11,0.14,24,13,29,36,6,438,-1.00679,0.096429
YJL204C,N,189,185,0,5.57,152,51,42,58,73,8,434,-0.319286,0.108333
YJL206C,N,203,225,1,7.95,146,43,44,43,55,11,0.46,-0.388654,0.094987
YJL207C,N,225,205,0,5.52,135,110,60,133,146,42,432,-0.028699,0.103774
YJL210W,N,669,270,0,9.02,92,5,7,11,12,5,413,0.011439,0.140221
YJL212C,N,669,691,1,9.29,181,29,22,25,42,22,525,0.171339,0.163955
YJL213W,N,3566,691,0,7.01,142,18,12,20,22,10,455,-0.094562,0.072508
YJL214W,N,800,3566,19,5.32,202,20,11,32,25,21,546,0.272056,0.142355
YJL216C,N,800,611,6,5.27,228,43,13,46,47,16,516,-0.640448,0.148021
YJL217W,N,569,611,0,6.37,119,12,6,12,12,4,401,-0.329293,0.106061
YJL218W,N,772,569,0,5.11,108,13,2,11,12,2,409,-0.094898,0.076531
YJR001W,N,875,253,0,8.04,115,31,10,16,24,13,438,0.345847,0.084718
YJR002W,Y,253,347,0,4.37,169,60,20,80,57,9,475,-0.947555,0.048904
YJR003C,N,295,347,0,5.99,133,35,17,45,53,12,406,-0.301299,0.09462
YJR004C,N,1061,295,0,4.22,134,29,20,28,17,8,0.45,-0.071231,0.112308
YJR005W,N,1061,451,1,6.36,0.14,39,23,54,52,17,442,-0.126714,0.075714
YJR006W,Y,443,354,0,4.66,157,41,14,31,33,10,483,-0.335524,0.092402
YJR007W,Y,354,495,0,4.75,371,23,12,34,29,7,624,-0.421382,0.065789
YJR008W,N,495,236,0,6.83,139,18,13,20,20,11,427,-0.357101,0.094675
YJR009C,N,1557,236,2,6.96,905,24,6,15,26,8,941,-0.093374,0.072289
YJR010C-A,N,279,302,0,8.79,93,4,10,3,7,2,411,0.204255,0.106383
YJR010W,N,1557,302,0,5.67,294,36,23,32,22,5,604,-0.287671,0.091977
YJR011C,N,1250,279,0,6.37,138,15,14,17,21,8,0.43,-0.170498,0.091954
YJR013W,Y,1250,235,0,9.86,108,11,13,11,18,7,415,0.344169,0.186104
YJR014W,N,235,295,0,8.86,217,10,5,25,31,3,562,-0.612121,0.060606
YJR015W,N,295,197,1,7.05,132,26,17,16,24,13,447,0.123922,0.14902
YJR016C,Y,312,197,0,7.8,378,25,16,36,42,23,696,-0.213333,0.066667
YJR017C,Y,198,312,0,9.19,124,13,5,13,15,2,479,-0.948824,0.070588
YJR019C,N,273,198,0,9.58,109,18,17,14,21,8,462,-0.429226,0.131805
YJR021C,N,204,273,0,6.92,107,21,13,29,26,12,447,-0.860828,0.031847
YJR022W,Y,204,116,0,7.18,0.13,8,1,9,14,2,443,-0.244954,0.06422
YJR024C,N,173,116,0,6.58,121,17,8,12,21,9,408,-0.156148,0.090164
YJR025C,N,12287,173,0,5.65,173,11,6,14,12,4,482,-0.528813,0.090395
YJR030C,N,389,12287,1,7.13,114,53,21,39,55,15,411,-0.302819,0.080537
YJR031C,N,268,389,1,4.7,0.13,101,58,99,92,25,421,-0.102699,0.082386
YJR032W,N,268,115,1,5.14,185,34,12,29,37,8,482,-0.62341,0.117048
YJR033C,N,231,115,0,8.2,144,85,60,65,106,23,449,-0.29941,0.08843
YJR034W,N,231,345,0,7.86,119,8,8,8,13,5,476,-0.719444,0.046296
YJR035W,N,345,100,6,7.47,127,76,61,85,101,17,422,-0.736037,0.074654
YJR036C,N,544,100,2,9.16,105,43,30,59,73,13,372,-0.395628,0.110987
YJR039W,N,544,444,0,6.19,125,66,33,68,75,21,431,-0.035682,0.114184
YJR040W,N,444,153,0,7.07,136,24,16,52,43,17,463,0.212195,0.1181
YJR041C,Y,291,153,0,6.34,142,62,41,81,90,19,425,-0.06448,0.107325
YJR042W,Y,291,171,0,4.33,131,58,24,61,43,21,423,-0.138037,0.103495
YJR043C,N,1249,171,0,8.56,143,28,14,32,49,8,436,-1.04743,0.06
YJR044C,N,452,1249,0,6.32,151,7,2,2,6,6,466,0.785714,0.15
YJR046W,Y,445,1045,0,8.71,108,39,33,27,37,14,417,-0.31457,0.081126
YJR047C,N,953,1045,1,4.65,704,15,3,13,13,8,819,-0.40828,0.057325
YJR049C,N,220,219,2,7.15,127,32,13,36,37,13,414,-0.488491,0.071698
YJR050W,N,220,456,0,10.15,98,12,14,23,26,7,367,-1.0966,0.085106
YJR051W,N,456,695,1,9.76,168,29,17,23,40,13,496,-0.217565,0.05988
YJR052W,N,695,267,0,5.21,136,38,20,46,38,8,444,-0.391858,0.061947
YJR053W,N,267,304,0,5.69,151,46,25,50,48,14,0.44,-0.989896,0.073171
YJR054W,N,304,1222,0,8.11,134,27,12,28,37,11,432,-0.326157,0.124748
YJR055W,N,1222,2525,0,9.01,126,8,5,10,20,3,391,-0.431707,0.073171
YJR056C,N,1559,2525,0,6.95,98,16,8,23,18,4,357,-1.10678,0.059322
YJR057W,Y,1559,19,0,5.49,148,19,10,14,21,5,457,-0.336574,0.087963
YJR058C,N,611,19,1,4.85,84,14,7,8,5,6,336,0.133333,0.136054
YJR059W,N,611,515,2,9.52,155,55,19,42,73,19,464,-0.800367,0.070905
YJR060W,N,515,696,0,4.77,136,28,21,42,29,7,453,-1.2755,0.02849
YJR061W,N,696,157,1,6.56,126,65,27,62,69,16,421,-0.510267,0.118717
YJR062C,N,345,157,0,4.94,125,34,18,31,39,10,406,-0.385339,0.109409
YJR063W,N,345,341,0,7.79,199,6,4,7,12,2,528,-0.3216,72
YJR064W,Y,341,206,7,5.25,217,50,28,36,50,16,517,-0.253381,0.046263
YJR065C,Y,257,206,3,5.6,201,22,14,29,23,5,0.54,-0.256793,0.104677
YJR066W,N,257,190,3,7.2,138,124,111,160,164,50,446,-0.168178,0.081377
YJR067C,Y,198,190,0,4.94,138,14,5,11,13,2,434,-0.665248,0.085106
YJR068W,Y,198,101,3,8.59,176,22,13,21,29,6,488,-0.336261,0.076487
YJR069C,N,221,101,0,5.43,198,11,7,16,17,4,524,-0.338579,0.111675
YJR072C,Y,190,368,0,4.58,171,30,17,30,30,15,511,-0.466753,0.085714
YJR073C,N,159,190,0,9.6,173,5,8,9,13,12,0.56,0.220874,0.121359
YJR074W,N,159,229,0,4.41,154,14,13,21,12,4,531,-0.252294,0.06422
YJR075W,N,229,182,1,8.43,179,24,25,22,27,6,518,-0.388384,0.113636
YJR076C,Y,653,182,6,4.76,174,28,15,45,20,7,515,-0.581446,0.062651
YJR078W,N,669,210,0,7.97,126,23,12,28,28,12,466,-0.272406,0.072848
YJR082C,N,352,297,0,6.42,147,9,8,8,9,1,393,-1.33628,0.097345
YJR083C,N,195,352,0,9.37,108,17,25,24,27,7,387,-1.15469,0.055016
YJR084W,N,195,115,0,9.9,99,18,17,31,32,9,389,-0.363357,0.092199
YJR088C,N,344,94,0,5.44,171,13,11,27,29,9,504,-0.219521,0.10274
YJR090C,N,733,289,0,6.48,117,77,56,60,52,29,0.41,-0.396959,0.074718
YJR091C,N,782,733,1,6.96,151,43,71,46,46,31,0.48,-0.53538,0.061412
YJR092W,N,782,141,0,4.69,147,104,62,161,115,23,454,-0.867956,0.069061
YJR093C,Y,365,141,0,4.08,119,35,14,18,15,13,404,-0.842813,0.058104
YJR094C,N,2653,365,0,5.01,184,26,22,23,24,3,455,-1.05139,0.138889
YJR094W-A,N,2653,914,1,11.21,571,1,3,3,11,2,809,-375,0.065217
YJR096W,N,453,369,5,6.92,222,15,10,23,25,5,533,-0.485461,0.099291
YJR097W,N,369,254,0,4.78,131,16,8,14,10,4,377,-0.601744,0.093023
YJR099W,N,419,64,0,4.28,109,14,9,20,10,3,374,-0.33178,0.097458
YJR100C,N,899,64,0,9.13,0.1,22,11,14,15,11,369,-0.289908,0.122324
YJR102C,N,988,122,0,5.17,131,16,10,11,14,5,426,-0.533168,0.10396
YJR103W,N,988,100,1,6.02,157,32,17,44,32,14,497,-0.230497,0.070922
YJR104C,N,566,100,0,5.93,377,9,3,10,10,2,697,-0.322727,0.045455
YJR105W,N,566,234,0,4.86,0.37,23,11,19,24,6,0.69,0.005588,0.085294
YJR106W,N,234,325,0,6.76,104,27,20,29,26,25,401,0.430758,0.093793
YJR107W,N,325,386,0,6.08,127,16,5,27,21,8,432,-0.089939,0.112805
YJR108W,N,386,501,0,4.25,139,9,0,8,3,2,461,-0.149594,0.138211
YJR109C,N,673,501,0,5.05,239,65,33,82,75,19,561,-0.133363,0.086762
YJR110W,N,673,173,0,7.58,158,49,31,36,49,11,446,-0.546802,0.111919
YJR112W,Y,323,154,0,4.61,87,13,16,26,14,6,373,-0.754726,0.064677
YJR115W,N,890,373,0,8.69,99,9,4,5,7,7,438,-0.247337,0.065089
YJR116W,N,373,342,0,10.52,0.14,6,5,5,15,13,0.51,0.489606,0.146953
YJR117W,N,342,121,0,8.04,268,23,13,18,31,13,586,0.215452,0.147903
YJR119C,N,635,202,1,6.1,148,60,24,39,54,12,432,-0.470742,0.122253
YJR123W,Y,631,313,0,9.11,838,10,11,20,15,3,0.91,-332,0.048889
YJR124C,N,498,313,0,7.53,141,17,8,16,19,20,461,0.614509,0.104911
YJR125C,N,290,498,0,4.55,167,33,18,35,28,8,0.46,-0.82402,0.080882
YJR126C,N,227,290,0,7.18,127,49,24,51,52,19,0.43,-0.497411,0.106042
YJR129C,N,198,940,0,4.77,109,25,12,30,26,8,0.41,-0.266077,0.088496
YJR130C,N,506,198,2,5.93,0.13,35,15,50,47,14,438,-0.276056,0.101721
YJR131W,N,506,228,0,5.52,144,33,14,38,28,16,0.45,-0.321494,0.129326
YJR133W,N,322,108,1,6.17,284,14,9,16,15,7,608,-0.331101,0.062201
YJR134C,N,206,108,0,4.64,155,52,44,92,70,14,435,-0.969448,0.039604
YJR135C,N,192,206,0,5.8,0.12,20,10,15,19,8,389,-0.435146,0.066946
YJR137C,N,1281,250,0,5.24,247,97,56,97,102,16,552,-0.374411,0.089459
YJR139C,N,225,123,0,7.75,467,22,7,18,32,2,707,0.050418,0.077994
YJR140C,N,209,225,0,6.16,0.14,107,68,119,128,28,438,-0.392415,0.110437
YJR141W,Y,209,191,0,7.17,131,18,12,26,33,8,455,-0.293372,0.097983
YJR142W,N,191,156,0,5.21,154,19,7,34,28,9,453,-0.357018,0.116959
YJR145C,N,1127,335,1,10.9,695,18,5,9,27,3,833,-0.447893,0.072797
YJR147W,N,1127,471,0,9.71,116,15,25,13,21,6,437,-0.265084,0.111732
YJR148W,N,471,285,1,7.29,195,14,13,27,27,8,536,-0.2875,0.093085
YJR149W,N,285,436,0,8.59,139,22,20,21,31,14,437,-0.155693,0.094059
YJR150C,N,2547,436,0,4.38,299,6,5,15,6,4,648,0.203356,0.043624
YJR152W,N,2035,1517,3,8.76,158,18,13,27,34,18,491,0.272744,0.121547
YJR153W,N,1517,1883,0,8.16,175,19,7,5,23,3,511,-0.026593,0.060942
YJR154W,N,1883,580,0,6.45,128,19,11,25,24,9,439,-0.399711,0.106936
YKL001C,N,1222,232,0,8.18,267,12,5,18,17,1,603,-0.432178,0.079208
YKL002W,N,285,232,0,5.06,118,16,21,22,18,11,445,-0.752586,0.034483
YKL004W,Y,702,311,1,6.02,144,20,7,8,13,10,433,0.384289,0.169576
YKL005C,N,702,372,0,5.12,147,52,13,64,67,9,428,-0.848822,0.075758
YKL006C-A,Y,1273,89,0,10.68,103,5,3,3,5,4,391,-0.193814,0.092784
YKL006W,N,1273,372,1,11.63,684,4,7,5,17,2,848,-0.060145,0.057971
YKL007W,N,750,89,0,5.06,181,17,8,23,20,1,515,-0.531716,0.104478
YKL008C,N,750,342,1,10.28,195,20,11,13,25,12,0.52,0.063636,0.162679
YKL009W,N,366,342,0,9.05,279,13,7,22,23,5,0.59,-0.561441,0.084746
YKL010C,N,366,207,0,4.62,139,112,38,128,79,33,441,-0.243897,0.085637
YKL012W,Y,286,93,0,9.71,0.13,37,29,54,62,8,423,-0.931218,0.09777
YKL013C,Y,286,594,0,5.22,0.14,5,7,20,7,6,461,-0.177778,0.093567
YKL014C,Y,594,135,0,7.31,158,88,57,117,139,37,468,-0.173866,0.106009
YKL015W,N,554,135,0,5.15,163,68,42,54,60,22,0.45,-0.434219,0.092952
YKL017C,N,223,98,0,7.56,164,43,33,48,58,11,484,-0.420351,0.061493
YKL018W,Y,222,98,0,5.66,136,21,12,14,21,6,441,-0.211854,0.12766
YKL019W,Y,487,61,0,4.83,144,26,10,21,17,8,471,-0.328165,0.136076
YKL020C,N,487,81,1,6.65,156,76,36,42,61,28,478,-0.529113,0.073937
YKL021C,Y,81,95,0,8.58,193,31,12,35,50,9,0.49,-0.513462,0.08547
YKL022C,Y,95,171,0,6.74,124,55,30,44,62,22,401,-0.483333,0.090476
YKL023W,N,580,171,0,9.54,116,20,12,37,40,4,401,-1.52274,0.025271
YKL024C,Y,580,246,0,6.53,211,16,9,15,17,4,545,-0.355882,0.078431
YKL025C,N,246,356,0,6.38,151,42,19,24,42,16,0.46,-0.33623,0.095729
YKL026C,N,356,474,2,8.45,145,5,9,14,18,3,466,-0.428743,0.131737
YKL028W,Y,1032,355,0,4.22,201,51,22,60,34,10,509,-0.947718,0.053942
YKL032C,N,857,1492,0,8.45,171,18,124,24,27,10,537,-1.24958,0.061977
YKL033W,Y,767,1492,0,4.87,125,61,45,89,68,22,416,-0.071965,0.081888
YKL034W,N,438,399,0,6.55,119,37,30,36,30,19,418,-0.151979,0.135884
YKL035W,Y,773,438,1,7.46,0.33,31,12,31,35,7,648,-0.298597,0.07014
YKL038W,N,1386,773,1,7.88,113,56,70,49,62,21,426,-0.531709,0.065812
YKL039W,N,793,1386,1,4.76,153,35,22,24,27,16,466,0.133333,0.148776
YKL041W,N,575,240,0,4.95,134,16,14,28,19,13,476,-0.882589,0.035714
YKL042W,Y,626,575,0,8.11,137,30,13,28,35,11,452,-1.16612,0.060606
YKL043W,N,1668,626,0,9.7,137,12,19,19,18,8,469,-0.478962,0.068306
YKL045W,Y,868,1668,0,8.25,0.14,21,36,47,42,7,448,-0.654735,0.113636
YKL046C,N,868,261,1,4.32,211,27,19,16,12,13,513,-0.143875,0.140312
YKL047W,N,326,261,0,5.12,128,28,20,41,35,5,0.42,-0.262015,0.106589
YKL048C,N,326,449,1,8.04,104,40,26,38,52,9,386,-0.486562,0.071875
YKL049C,Y,449,454,0,10.13,0.12,13,16,23,16,6,439,-0.886026,0.061135
YKL050C,N,454,478,1,5.97,137,66,49,87,86,17,449,-0.865076,0.049892
YKL051W,N,765,478,0,7.28,147,12,10,13,15,9,0.45,0.217564,0.17847
YKL052C,Y,765,225,0,4.47,0.09,24,18,26,14,6,393,-0.875342,0.034247
YKL054C,N,428,379,0,4.76,248,26,171,64,49,7,598,-1.5393,0.073171
YKL056C,N,405,442,0,4.25,731,17,4,15,15,7,848,-0.325749,0.107784
YKL057C,N,442,321,0,4.91,157,64,42,66,51,15,447,-0.117936,0.128255
YKL058W,Y,722,321,0,4.75,101,12,4,6,8,2,0.37,-0.284426,0.065574
YKL059C,Y,722,630,0,6.53,149,28,21,34,35,12,485,-0.790023,0.072562
YKL060C,Y,630,295,0,5.65,869,18,9,31,27,8,934,-0.357382,0.091922
YKL061W,N,650,295,0,4.56,135,9,5,16,12,3,404,-0.919469,0.088496
YKL062W,N,1709,650,1,7.23,0.16,41,25,26,39,16,462,-0.846508,0.063492
YKL063C,N,1709,341,0,10.2,163,11,14,12,25,2,442,-1.04311,0.047904
YKL064W,N,706,341,4,7.56,148,74,34,59,65,24,441,-0.757791,0.070175
YKL065C,N,706,1163,1,10.6,154,5,14,10,19,4,507,-0.157767,0.097087
YKL067W,N,1733,1163,0,9.13,229,9,6,11,14,3,534,-0.36732,0.091503
YKL068W,N,756,1733,1,10.15,107,24,61,19,45,10,392,-0.703858,0.076121
YKL069W,N,564,1378,0,4.78,182,11,7,12,13,2,514,-0.097778,0.088889
YKL071W,N,3231,326,0,9.71,137,12,5,11,21,3,464,0.096484,0.101562
YKL072W,N,506,3231,1,8.83,132,45,33,53,79,14,411,-0.632507,0.108355
YKL073W,N,236,506,3,5.04,147,52,35,84,68,15,454,-0.453462,0.072645
YKL074C,N,236,301,0,8.23,134,36,21,34,36,11,451,-0.808729,0.094877
YKL075C,N,301,324,0,4.85,0.17,33,13,49,45,10,472,-0.676444,0.091111
YKL077W,N,400,324,0,9.7,215,24,10,28,39,7,516,-0.63648,0.137755
YKL078W,Y,271,400,2,9.43,137,35,29,51,55,17,457,-0.256599,0.073469
YKL079W,N,394,271,2,6.92,122,33,27,58,60,12,413,-0.634146,0.051829
YKL080W,N,574,394,0,6.65,236,21,13,28,34,4,561,-0.210204,0.096939
YKL081W,N,561,574,1,8.09,553,27,8,28,42,7,769,-0.395631,0.118932
YKL082C,Y,561,165,0,10.37,0.17,36,21,55,84,11,471,-1.45852,0.032258
YKL086W,N,417,458,0,9.42,61,5,7,7,5,4,325,-0.199213,0.047244
YKL088W,Y,239,190,2,4.75,124,41,41,62,46,12,435,-0.948161,0.054291
YKL089W,Y,184,239,0,4.49,142,61,18,52,47,6,433,-0.976139,0.074681
YKL090W,N,1227,184,0,7.19,119,34,17,30,46,6,0.4,-0.63386,0.081264
YKL091C,N,1227,258,1,7.95,198,15,7,26,26,8,527,-0.467419,0.125806
YKL092C,N,258,336,0,9.33,135,61,35,73,106,21,428,-0.426902,0.084239
YKL094W,N,235,498,0,8.5,147,19,13,15,26,10,0.46,-0.491374,0.118211
YKL095W,Y,425,235,0,10.16,122,18,13,25,36,11,431,-1.09928,0.046763
YKL096W,N,1600,425,0,4.32,0.28,17,6,11,14,3,619,-0.154393,0.075314
YKL098W,N,297,1229,0,7.21,97,19,8,23,26,11,377,-0.176471,0.07563
YKL099C,Y,297,240,0,10.87,161,15,20,19,37,8,476,-1.24102,0.058594
YKL100C,N,240,220,0,5.32,178,43,10,31,42,12,472,-0.039864,0.127768
YKL101W,N,1237,220,4,10.12,129,73,53,105,140,31,411,-0.738933,0.052701
YKL103C,N,1237,764,1,5.69,0.19,31,14,39,38,6,0.53,-0.335214,0.09144
YKL104C,Y,764,636,0,6.4,272,40,27,53,45,11,585,-0.173501,0.072524
YKL105C,N,636,293,0,5.58,119,93,37,93,98,19,393,-1.09046,0.037986
YKL107W,N,353,76,0,6.54,122,22,7,19,21,5,417,-0.381553,0.084142
YKL108W,Y,534,353,0,9.79,132,32,17,43,48,5,448,-1.05894,0.059603
YKL109W,N,2346,534,0,5.19,206,51,17,32,44,7,491,-0.985018,0.070397
YKL110C,N,2346,173,0,7.98,141,21,16,12,24,2,487,-0.324601,0.076677
YKL112W,Y,694,173,0,4.74,178,83,23,45,48,11,444,-1.14391,0.046512
YKL113C,N,694,271,0,9.51,0.16,18,13,37,44,10,488,-0.503141,0.065445
YKL114C,N,271,451,0,8.33,143,20,13,29,40,9,434,-0.640599,0.092643
YKL116C,N,451,369,0,5.8,117,34,18,34,30,11,394,-0.427606,0.081081
YKL117W,N,1106,369,0,4.29,0.28,20,13,23,17,10,571,-0.763426,0.078704
YKL119C,N,1106,251,0,9.78,134,10,9,20,29,3,443,-0.216279,0.111628
YKL121W,N,1143,643,1,8.37,136,48,22,42,62,14,425,-0.568193,0.098592
YKL122C,Y,1143,162,0,11.19,152,6,6,5,32,1,452,-0.935329,0.041916
YKL124W,N,462,162,1,4.91,0.14,45,15,40,39,13,435,-0.57582,0.100173
YKL125W,Y,497,462,0,4.42,142,54,29,50,38,16,432,-0.370495,0.108453
YKL126W,N,453,497,19,6.47,171,49,24,37,53,12,452,-0.392794,0.098529
YKL127W,N,1769,453,1,7.23,0.2,34,13,34,44,5,511,-0.267544,0.110526
YKL128C,N,1769,364,0,6.56,139,16,10,22,14,7,463,-0.461356,0.094915
YKL129C,N,364,320,3,10.24,147,77,56,65,131,25,0.45,-0.57325,0.083399
YKL130C,N,320,421,0,4.7,164,18,7,21,19,3,463,-0.09878,0.101626
YKL132C,N,421,503,1,7.1,109,22,18,24,23,3,422,-0.076744,0.067442
YKL133C,N,503,236,1,9.82,134,17,17,43,49,11,432,-0.517926,0.105832
YKL135C,N,483,167,2,4.95,149,52,31,47,50,24,0.44,-0.085813,0.059229
YKL137W,N,301,167,0,9.67,132,6,7,8,16,4,398,-0.842718,0.067961
YKL139W,N,532,258,8,10.3,0.12,23,24,28,46,12,408,-0.863258,0.089015
YKL140W,N,515,532,0,6.83,171,37,16,26,33,11,475,-0.174635,0.105839
YKL141W,Y,492,515,1,11.07,0.2,1,5,6,13,5,571,0.25101,0.116162
YKL143W,N,299,342,0,4.36,178,53,20,60,44,9,453,-1.11857,0.077754
YKL144C,Y,299,226,0,4.54,149,11,7,23,14,4,458,-0.249528,0.108491
YKL145W,Y,351,226,7,5.17,232,40,12,38,36,12,531,-0.573662,0.059957
YKL146W,N,653,351,1,8.65,101,19,18,30,31,11,423,0.068208,0.098266
YKL148C,N,653,377,1,7.47,245,36,19,38,34,15,583,-0.369063,0.073437
YKL151C,N,613,531,0,7.48,134,22,9,22,29,13,449,-0.243917,0.062315
YKL152C,Y,531,1306,2,9.65,811,16,8,17,24,2,892,-0.489474,0.080972
YKL154W,Y,258,1306,0,7.89,141,14,8,17,23,2,454,-0.113525,0.061475
YKL156W,N,432,243,1,9.51,361,2,3,3,7,1,691,-0.081707,0.04878
YKL157W,N,539,432,2,7.96,216,55,31,55,78,23,0.52,-0.298503,0.105882
YKL159C,N,539,109,0,5.15,146,20,17,10,14,5,459,-0.612322,0.061611
YKL160W,N,2581,109,0,4.32,0.13,21,7,13,13,1,378,-1.15586,0.048276
YKL161C,N,2581,547,12,6.27,131,19,18,35,26,7,429,-0.274827,0.103926
YKL162C,N,547,2251,0,7.85,109,27,23,17,30,10,392,-0.373632,0.104478
YKL163W,N,1581,2251,2,5.32,378,21,32,4,18,2,688,-0.130769,0.049231
YKL165C,Y,1102,2226,0,6.71,159,43,26,39,42,19,464,0.235147,0.151251
YKL166C,N,2226,374,13,6.31,158,23,15,29,28,11,0.49,-0.504271,0.115578
YKL168C,N,228,237,6,9.09,0.12,41,26,48,55,14,402,-0.747956,0.085831
YKL171W,N,432,372,0,9.26,0.12,55,38,43,59,20,416,-0.635129,0.079741
YKL172W,Y,215,432,0,6.36,277,34,20,70,70,8,579,-1.48876,0.042155
YKL173W,Y,280,215,4,5.79,118,59,33,74,76,22,432,-0.22629,0.08631
YKL174C,N,280,75,1,5.11,119,27,10,32,26,17,414,0.451133,0.119741
YKL175W,N,806,75,0,6.55,142,23,14,27,22,10,441,-0.17674,0.085487
YKL176C,N,806,872,0,8.98,117,40,30,43,49,18,434,-0.440217,0.083333
YKL178C,N,872,711,0,7.61,132,28,10,16,29,10,435,0.082766,0.12766
YKL179C,N,711,334,0,5.93,126,33,35,79,72,13,0.43,-0.872754,0.055965
YKL180W,Y,669,334,1,11.62,809,2,12,11,17,1,895,-0.70163,0.070652
YKL181W,N,489,669,3,5.53,255,35,15,27,23,11,581,-0.257143,0.04918
YKL182W,Y,1029,489,0,5.79,364,114,72,136,139,42,667,-0.180449,0.096051
YKL183W,N,113,1029,0,4.3,119,24,16,23,9,8,478,-0.514706,0.091503
YKL184W,N,491,237,0,5.31,175,30,12,32,31,7,498,-0.215236,0.10515
YKL185W,N,1200,491,0,10.72,118,21,18,22,43,8,409,-0.821599,0.068027
YKL186C,Y,1200,1207,0,7.93,112,13,13,2,8,7,446,-0.41413,0.092391
YKL188C,N,497,321,1,9.47,121,44,31,56,67,14,399,-0.353458,0.078546
