orf_id,Essential,paralog_count,CAI,Leu,Ser,Thr,Cys,Trp,orf_size,strand_bias
b3736,Y,0,"0,627",14,5,3,1,1,156,1
b3738,N,0,"0,563",45,17,12,0,7,271,1
b3739,N,0,"0,379",23,7,3,0,4,130,1
b3740,N,0,"0,472",28,12,4,1,2,207,1
b3741,N,0,"0,57",62,30,35,4,4,629,1
b3742,N,0,"0,506",19,10,9,1,3,147,0
b3743,N,0,"0,484",14,8,10,2,0,152,0
b3744,N,0,"0,591",40,22,12,2,8,330,1
b3745,N,0,"0,431",63,27,23,6,8,483,0
b3746,N,0,"0,457",76,35,17,4,9,506,0
b3747,N,0,"0,432",86,41,37,4,14,622,1
b3748,N,0,"0,46",13,10,14,3,0,151,1
b3749,N,9,"0,547",56,30,26,2,2,501,1
b3750,N,8,"0,516",46,18,23,1,4,321,1
b3751,N,2,"0,641",28,12,15,0,0,296,1
b3752,N,0,"0,494",26,15,17,1,2,309,1
b3753,N,11,"0,467",39,16,26,4,1,330,1
b3754,N,4,"0,342",67,33,37,3,7,475,0
b3755,N,1,"0,392",26,12,15,3,5,230,0
b3764,N,0,"0,53",6,5,9,1,1,112,1
b3765,N,0,"0,331",67,33,27,4,4,516,0
b3769,N,0,"0,39",7,8,5,2,0,87,1
b3770,N,0,"0,672",21,20,15,3,6,309,1
b3771,N,3,"0,652",55,42,32,12,3,616,1
b3772,N,0,"0,596",59,24,16,7,2,514,1
b3773,N,0,"0,507",34,17,15,4,3,297,0
b3774,N,0,"0,744",45,21,22,6,5,491,1
b3775,N,0,"0,607",11,3,3,2,0,93,0
b3777,N,0,"0,274",11,6,5,2,0,86,0
b3778,Y,1,"0,527",81,37,37,5,8,673,1
b3779,N,1,"0,491",68,25,26,8,7,494,0
b3780,N,3,"0,545",48,14,27,4,3,421,0
b3781,N,0,"0,709",13,3,6,2,2,109,1
b3784,N,0,"0,448",47,19,17,5,8,367,1
b3785,N,0,"0,467",34,17,17,1,7,349,1
b3786,N,0,"0,463",41,15,27,4,4,376,1
b3787,N,0,"0,545",35,19,21,9,7,420,1
b3788,N,1,"0,584",33,21,23,5,7,355,1
b3789,N,1,"0,584",32,16,15,2,4,293,1
b3790,N,0,"0,406",19,12,10,1,4,181,1
b3791,N,1,"0,614",36,18,22,7,4,376,1
b3792,N,0,"0,441",70,28,18,2,10,416,1
b3793,Y,0,"0,509",65,28,20,4,14,450,1
b3794,N,0,"0,52",27,8,13,1,6,246,1
b3795,N,8,"0,525",44,25,18,5,12,461,1
b3800,N,1,"0,472",39,15,15,14,6,411,1
b3801,N,1,"0,563",38,32,36,2,6,551,0
b3802,N,0,"0,536",53,9,15,1,9,398,0
b3803,N,0,"0,522",42,29,29,0,6,393,0
b3804,Y,0,"0,341",38,12,10,4,7,246,0
b3805,Y,0,"0,478",42,16,10,4,2,313,0
b3806,N,0,"0,53",105,63,33,15,16,848,1
b3807,N,0,"0,681",10,5,7,2,5,106,0
b3808,N,0,"0,446",13,15,9,6,1,161,1
b3809,Y,0,"0,506",21,8,11,6,1,275,1
b3810,N,0,"0,44",38,13,7,0,4,235,1
b3811,Y,1,"0,499",42,21,8,1,6,298,1
b3812,N,0,"0,475",28,13,12,1,5,238,1
b3813,N,1,"0,57",78,35,33,6,13,720,1
b3816,Y,0,"0,591",43,19,9,1,4,316,1
b3817,N,0,"0,302",15,6,4,1,6,126,0
b3818,N,0,"0,307",12,13,8,3,0,138,0
b3819,N,0,"0,464",42,13,18,3,9,296,0
b3821,N,0,"0,529",29,19,18,0,10,289,1
b3822,N,0,"0,543",65,26,23,11,4,609,1
b3823,N,0,"0,489",28,11,9,2,6,206,1
b3824,N,0,"0,407",29,14,12,0,6,206,0
b3825,N,0,"0,436",26,11,14,3,7,340,1
b3826,N,1,"0,569",30,15,11,4,2,266,1
b3827,N,0,"0,539",45,14,19,1,11,299,1
b3828,N,0,"0,403",42,21,17,5,5,317,0
b3829,N,0,"0,601",86,31,41,7,23,753,1
b3831,N,0,"0,675",20,16,23,3,2,253,1
b3832,N,0,"0,51",51,29,17,1,4,475,1
b3833,Y,0,"0,575",23,16,13,2,1,251,1
b3834,N,0,"0,532",25,9,10,1,3,201,1
b3835,Y,0,"0,433",69,22,17,3,13,546,1
b3836,N,0,"0,479",8,6,7,2,1,103,1
b3838,N,0,"0,494",16,14,12,0,1,171,1
b3839,N,0,"0,561",33,17,12,4,2,258,1
b3842,N,0,"0,448",14,8,10,2,1,162,0
b3843,N,0,"0,527",46,16,30,7,10,497,1
b3844,N,0,"0,505",21,10,13,3,3,233,1
b3845,N,4,"0,596",36,23,16,7,2,387,0
b3846,N,1,"0,648",74,26,30,5,8,729,0
b3847,N,1,"0,663",45,18,19,3,8,443,1
b3848,N,0,"0,456",22,10,12,3,2,205,1
b3849,N,1,"0,465",65,29,33,5,12,483,1
b3850,Y,0,"0,502",12,11,11,1,4,181,1
b3856,N,0,"0,332",22,6,8,1,3,170,0
b3857,N,0,"0,387",22,5,7,2,4,194,0
b3858,N,0,"0,573",15,2,2,1,1,89,1
b3859,N,0,"0,391",36,6,18,1,8,328,1
b3860,Y,0,"0,727",16,10,9,2,3,208,1
b3863,N,0,"0,553",106,39,50,2,7,928,1
b3865,Y,0,"0,577",24,13,10,0,3,199,0
b3866,N,0,"0,541",17,14,8,0,1,169,1
b3867,N,1,"0,573",50,19,18,9,4,459,1
b3870,N,0,"0,756",32,28,20,4,2,469,0
b3871,N,1,"0,767",53,28,34,4,2,607,1
b3872,N,0,"0,402",21,13,13,1,6,236,1
b3873,N,0,"0,406",40,17,12,2,1,326,1
b3875,N,0,"0,417",17,13,14,0,6,230,0
b3876,N,5,"0,418",58,22,35,13,6,467,0
b3877,N,5,"0,523",55,26,31,8,6,468,0
b3878,N,1,"0,566",66,37,39,11,26,678,0
b3879,N,0,"0,424",35,20,21,7,5,308,0
b3880,N,0,"0,581",30,11,21,5,21,418,0
b3881,N,0,"0,547",26,15,4,5,3,292,0
b3882,N,3,"0,503",32,17,14,2,2,298,0
b3883,N,0,"0,483",24,18,21,4,5,300,1
b3884,N,4,"0,423",25,17,18,0,0,269,1
b3885,N,0,"0,488",19,11,8,2,3,206,1
b3886,N,0,"0,413",44,18,15,2,11,290,1
b3887,N,0,"0,456",13,8,8,2,1,145,1
b3888,N,0,"0,442",31,13,21,2,6,329,1
b3889,N,0,"0,317",7,4,1,2,1,81,1
b3891,N,0,"0,565",37,23,7,8,5,309,0
b3892,N,1,"0,553",15,7,10,2,10,211,0
b3893,N,2,"0,631",16,12,15,16,5,300,0
b3895,N,0,"0,419",29,17,13,7,3,277,1
b3896,N,0,"0,483",25,21,14,3,3,351,1
b3899,N,1,"0,547",59,31,21,3,5,485,0
b3900,N,0,"0,522",17,10,8,5,2,148,0
b3901,N,0,"0,573",7,6,2,1,4,104,0
b3902,Y,0,"0,507",29,13,21,3,7,274,0
b3905,N,1,"0,38",39,20,13,3,4,278,1
b3906,N,1,"0,43",37,23,13,7,4,312,1
b3907,N,0,"0,474",41,22,12,5,12,344,0
b3908,N,1,"0,831",20,11,9,0,6,206,1
b3909,N,0,"0,447",35,20,25,2,3,330,1
b3910,N,0,"0,4",21,15,8,2,6,234,1
b3912,N,5,"0,478",41,12,12,0,2,232,0
b3915,N,0,"0,359",38,28,12,2,6,300,1
b3917,N,1,"0,587",24,18,17,0,8,329,1
b3918,N,0,"0,386",31,15,11,4,4,251,1
b3920,N,0,"0,405",25,14,21,2,1,199,0
b3921,N,0,"0,414",19,5,7,2,10,146,1
b3922,N,0,"0,468",7,10,7,4,0,99,1
b3923,N,1,"0,403",21,5,5,2,1,142,1
b3924,N,0,"0,412",32,12,19,2,4,248,0
b3925,N,1,"0,64",32,11,16,3,1,336,0
b3926,N,1,"0,654",36,21,37,5,13,502,0
b3927,N,0,"0,473",30,12,15,6,5,281,0
b3928,Y,0,"0,632",11,3,3,0,1,81,1
b3929,N,0,"0,558",16,7,4,2,1,161,0
b3930,N,0,"0,433",56,14,16,5,8,308,0
b3931,N,0,"0,712",40,22,21,2,3,443,0
b3932,N,0,"0,621",18,5,12,1,1,176,0
b3933,N,0,"0,472",19,19,24,2,5,319,0
b3934,N,10,"0,458",35,14,17,8,0,341,0
b3935,Y,0,"0,501",93,34,34,11,15,732,0
b3937,N,0,"0,534",18,16,9,1,6,202,0
b3938,N,0,"0,559",9,6,6,1,2,105,0
b3939,N,1,"0,512",50,22,21,5,2,386,1
b3940,N,1,"0,592",102,61,29,9,12,810,1
b3941,N,0,"0,581",24,20,14,3,3,296,1
b3942,N,0,"0,669",63,44,39,1,22,726,1
b3943,N,0,"0,425",52,27,12,3,13,312,1
b3944,N,0,"0,457",18,14,10,1,4,205,0
b3945,N,1,"0,613",40,13,22,7,3,380,0
b3946,N,1,"0,495",24,10,15,2,2,220,0
b3947,N,2,"0,564",103,61,36,17,9,833,0
b3949,N,1,"0,608",37,15,14,7,4,359,1
b3950,N,0,"0,652",5,6,8,1,1,106,1
b3951,N,3,"0,518",90,45,43,10,6,765,1
b3952,N,1,"0,455",33,17,13,10,3,292,1
b3953,N,0,"0,455",14,5,6,4,1,113,1
b3954,N,1,"0,458",32,21,15,3,3,283,0
b3955,N,1,"0,567",65,33,43,1,13,577,0
b3956,N,0,"0,6",118,51,41,8,19,883,0
b3958,Y,0,"0,525",38,16,17,7,2,334,1
b3959,N,0,"0,512",37,11,12,1,2,258,1
b3960,N,0,"0,586",59,25,18,7,7,457,1
b3961,N,6,"0,541",44,12,13,6,1,305,1
b3962,N,3,"0,554",36,24,24,8,2,444,0
b3963,N,0,"0,44",21,19,10,0,2,234,1
b3964,N,0,"0,549",16,8,5,2,1,119,1
b3965,N,0,"0,519",39,18,19,5,3,366,0
b3966,N,2,"0,48",45,48,56,1,14,614,1
b3967,Y,0,"0,397",37,12,17,5,2,289,1
b3972,N,0,"0,413",31,14,16,6,7,342,1
b3973,Y,0,"0,399",43,14,9,1,7,321,1
b3974,Y,0,"0,394",39,21,17,0,5,316,0
b3980,Y,1,"0,836",28,11,30,3,1,394,1
b3981,N,0,"0,534",19,4,11,0,3,127,1
b3982,N,0,"0,726",9,12,5,0,2,181,1
b3985,Y,0,"0,733",15,6,9,1,0,165,1
b3986,Y,0,"0,829",8,6,3,0,0,121,1
b3987,Y,0,"0,747",127,74,60,7,4,1342,1
b3988,Y,0,"0,798",139,71,77,15,9,1407,1
b3989,N,0,"0,385",15,10,7,2,2,179,1
b3992,N,1,"0,417",35,12,15,7,3,245,0
b3993,N,0,"0,45",22,8,9,0,3,211,0
b3994,N,0,"0,567",45,30,39,9,9,631,0
b3995,Y,0,"0,429",25,8,3,1,2,158,0
b3996,N,0,"0,438",24,10,8,6,8,257,1
b3997,Y,0,"0,592",38,11,20,4,5,354,1
b3998,N,0,"0,479",25,14,7,3,5,225,1
b4000,N,1,"0,714",7,4,7,0,0,90,1
b4001,N,0,"0,434",22,23,11,3,7,231,1
b4002,Y,0,"0,341",15,14,10,2,4,188,0
b4003,N,1,"0,422",57,28,23,1,6,465,1
b4004,N,7,"0,499",56,23,23,3,2,441,1
b4005,N,0,"0,675",33,9,26,6,5,429,0
b4006,N,0,"0,684",33,29,23,7,2,529,0
b4011,N,0,"0,453",15,11,3,0,1,127,1
b4012,N,0,"0,395",16,8,5,2,2,147,0
b4013,N,0,"0,476",36,14,18,2,5,309,1
b4014,N,0,"0,537",50,21,33,5,11,533,1
b4015,N,0,"0,67",33,25,27,5,8,434,1
b4016,N,0,"0,476",61,21,25,8,9,578,1
b4017,N,0,"0,326",86,48,41,9,2,728,0
b4018,N,4,"0,44",30,18,19,3,2,287,0
b4019,N,0,"0,618",96,51,65,13,14,1227,1
b4020,N,0,"0,466",93,38,25,5,3,543,1
b4021,N,0,"0,572",27,7,18,2,4,229,0
b4022,N,1,"0,511",23,16,14,3,1,290,1
b4023,N,0,"0,434",7,6,7,0,1,90,0
b4024,N,0,"0,538",63,30,30,5,2,449,0
b4025,N,0,"0,71",46,29,36,2,10,549,1
b4029,N,1,"0,527",66,43,47,3,13,698,1
b4030,Y,0,"0,484",26,8,7,2,1,136,1
b4031,N,2,"0,542",56,32,28,7,12,491,0
b4033,N,0,"0,539",68,24,39,3,12,514,0
b4034,N,0,"0,676",34,15,23,0,8,396,0
b4035,N,13,"0,555",40,17,14,3,2,371,1
b4036,N,0,"0,685",22,28,25,2,19,446,1
b4037,N,0,"0,502",33,29,27,1,1,306,1
b4039,N,0,"0,335",38,12,14,6,4,202,1
b4044,N,0,"0,437",91,21,26,5,13,459,1
b4046,N,0,"0,478",22,6,12,10,0,191,0
b4047,Y,0,"0,26",7,3,3,1,1,84,1
b4048,Y,0,"0,337",23,21,10,4,1,235,1
b4049,N,0,"0,531",31,19,14,7,4,345,1
b4050,Y,0,"0,386",17,10,5,2,8,150,1
b4051,N,0,"0,483",31,24,16,2,3,327,0
b4052,Y,0,"0,581",44,34,19,0,3,471,1
b4053,N,1,"0,514",34,16,19,5,5,359,1
b4054,Y,1,"0,454",43,21,15,5,5,397,1
b4055,N,0,"0,464",14,20,13,1,5,237,1
b4056,N,0,"0,4",18,9,11,1,3,138,1
b4057,N,0,"0,549",16,10,4,1,2,118,1
b4058,N,0,"0,583",96,53,53,14,3,940,0
b4064,N,3,"0,604",61,29,29,3,5,449,1
b4065,N,0,"0,51",83,26,26,0,10,549,1
b4066,N,0,"0,321",36,29,27,10,1,430,0
b4067,N,1,"0,616",66,30,26,2,8,549,0
b4069,N,4,"0,621",49,34,42,7,19,652,0
b4070,N,0,"0,605",28,18,26,10,10,478,1
b4071,N,0,"0,529",15,14,11,10,2,190,1
b4072,N,3,"0,541",15,11,14,16,1,223,1
b4073,N,0,"0,507",60,18,15,1,12,318,1
b4074,N,1,"0,413",103,37,20,8,25,552,1
b4075,N,0,"0,392",20,4,6,3,4,127,1
b4076,N,0,"0,422",30,11,9,1,4,198,1
b4077,N,2,"0,607",57,35,24,1,6,437,1
b4078,N,0,"0,502",23,17,8,3,5,229,0
b4080,N,2,"0,449",65,34,22,2,5,488,0
b4081,N,0,"0,438",82,33,44,15,15,636,0
b4082,N,2,"0,538",31,23,19,0,3,343,0
b4083,N,0,"0,624",56,33,37,2,9,665,0
b4084,N,0,"0,424",33,11,16,9,4,309,0
b4087,N,7,"0,443",50,34,23,11,3,510,0
b4088,N,1,"0,541",25,17,15,1,3,311,0
b4089,N,1,"0,392",29,26,9,5,1,307,0
b4090,N,0,"0,409",9,8,5,3,2,149,1
b4092,N,0,"0,509",30,13,14,7,5,252,0
b4095,N,0,"0,622",41,24,14,2,4,378,0
b4096,N,3,"0,599",25,14,11,2,3,226,0
b4099,N,0,"0,596",42,17,18,2,0,354,0
b4100,N,0,"0,564",29,11,18,3,2,194,0
b4101,N,0,"0,604",13,6,11,1,2,150,0
b4105,N,0,"0,579",34,25,17,0,6,338,0
b4106,N,14,"0,605",28,17,14,2,2,262,0
b4108,N,0,"0,752",8,8,3,5,1,111,0
b4109,N,0,"0,394",99,41,38,9,8,742,1
b4110,N,0,"0,41",42,16,15,5,11,281,1
b4111,N,4,"0,519",60,26,25,4,7,500,1
b4113,N,7,"0,472",36,7,13,1,2,222,0
b4114,N,1,"0,467",76,35,32,13,7,557,0
b4117,N,4,"0,596",59,46,46,10,14,756,0
b4118,N,0,"0,493",27,25,20,3,5,302,0
b4119,N,1,"0,512",39,14,29,12,7,451,1
b4120,N,5,"0,418",58,26,27,4,8,469,1
b4121,N,0,"0,387",35,5,17,4,5,209,0
b4122,N,1,"0,663",51,25,29,9,3,548,0
b4123,N,1,"0,602",53,27,19,5,6,446,0
b4124,N,1,"0,466",26,15,11,7,3,239,0
b4125,N,1,"0,42",67,39,25,2,5,543,0
b4127,N,0,"0,436",4,2,3,1,0,90,1
b4128,N,0,"0,314",10,11,4,1,0,98,1
b4129,N,1,"0,553",45,17,29,1,2,505,0
b4130,N,3,"0,432",67,31,23,7,13,485,0
b4131,N,4,"0,692",64,40,49,7,7,715,0
b4132,N,2,"0,611",45,34,28,8,11,444,0
b4136,N,0,"0,44",79,24,39,8,11,565,0
b4137,N,0,"0,45",18,8,10,3,2,112,0
b4138,N,1,"0,678",56,30,28,5,4,433,0
b4139,N,1,"0,711",46,22,24,12,0,493,0
b4140,N,0,"0,419",19,6,5,0,0,125,1
b4141,N,0,"0,383",71,21,12,9,14,418,0
b4142,Y,0,"0,683",7,6,3,0,0,97,1
b4143,Y,0,"0,857",42,17,33,3,0,548,1
b4145,N,0,"0,468",37,13,14,4,1,289,0
b4147,Y,0,"0,759",15,9,15,1,3,188,1
b4148,N,0,"0,388",20,12,11,0,4,155,1
b4150,N,0,"0,387",34,20,27,2,13,377,0
b4152,N,0,"0,58",14,3,10,0,7,131,0
b4153,N,1,"0,713",17,14,12,11,2,244,0
b4154,N,2,"0,704",48,20,36,10,7,602,0
b4155,Y,0,"0,46",38,18,17,5,3,335,1
b4156,N,2,"0,423",56,38,30,5,14,514,1
b4158,Y,0,"0,441",13,2,5,4,8,104,1
b4159,N,1,"0,489",170,71,60,6,20,1107,0
b4162,N,0,"0,571",20,11,12,2,5,204,1
b4166,N,0,"0,402",50,16,14,10,9,379,0
b4167,N,0,"0,46",59,26,26,6,9,515,1
b4168,Y,0,"0,407",19,5,8,2,1,153,1
b4169,N,1,"0,468",38,35,33,1,3,445,1
b4170,N,0,"0,486",70,29,24,7,7,615,1
b4171,Y,0,"0,376",37,20,12,2,5,316,1
b4172,Y,0,"0,561",7,14,5,0,0,102,1
b4173,N,0,"0,48",50,15,25,3,4,426,1
b4174,N,0,"0,641",30,27,24,0,4,419,1
b4175,N,0,"0,684",22,21,19,0,1,334,1
b4177,N,0,"0,742",44,16,33,4,4,432,1
b4178,N,0,"0,356",19,12,8,3,0,141,1
b4179,N,1,"0,635",71,41,36,9,5,827,1
b4180,N,0,"0,59",28,14,9,4,1,243,1
b4181,N,0,"0,353",17,14,9,1,1,133,1
b4182,N,0,"0,505",26,20,11,0,0,232,1
b4187,N,0,"0,402",74,26,21,12,11,546,1
b4188,N,0,"0,425",8,9,5,1,2,100,0
b4189,N,0,"0,34",11,13,9,1,2,142,0
b4190,N,0,"0,357",31,17,15,3,5,249,1
b4192,N,0,"0,667",24,15,17,7,13,356,0
b4193,N,0,"0,627",44,27,29,8,13,484,1
b4195,N,0,"0,687",15,3,7,1,1,154,1
b4196,N,1,"0,719",17,8,11,4,6,216,1
b4197,N,1,"0,614",25,15,8,4,6,284,1
b4198,N,2,"0,579",15,9,14,1,4,228,1
b4200,Y,0,"0,765",5,4,7,0,1,131,1
b4201,Y,0,"0,338",7,10,5,4,1,104,1
b4203,N,0,"0,782",12,6,7,0,0,149,1
b4204,N,1,"0,296",29,19,20,4,5,264,0
b4207,N,1,"0,546",28,16,14,0,3,259,1
b4208,N,8,"0,49",53,33,24,6,14,470,1
b4209,N,0,"0,623",24,10,9,3,2,220,0
b4210,N,0,"0,403",56,16,15,7,12,324,0
b4211,N,0,"0,538",31,23,18,0,2,286,0
b4212,N,0,"0,398",23,12,6,2,2,156,1
b4213,N,0,"0,534",47,32,33,2,7,647,0
b4214,N,0,"0,576",18,11,12,3,6,246,1
b4215,Y,0,"0,321",27,23,11,4,3,312,1
b4216,N,0,"0,486",22,13,12,1,4,184,0
b4217,N,0,"0,395",7,2,3,0,0,81,1
b4218,N,3,"0,575",51,31,19,4,3,447,0
b4219,N,0,"0,491",13,9,13,4,3,212,0
b4220,N,0,"0,521",53,43,42,3,14,577,1
b4221,N,0,"0,514",153,70,81,4,21,1259,1
b4222,N,0,"0,355",12,6,5,0,3,113,1
b4224,Y,0,"0,393",8,7,3,1,3,85,1
b4225,N,0,"0,388",13,4,2,1,0,116,1
b4226,Y,0,"0,776",15,8,4,2,2,176,0
b4227,N,1,"0,545",22,19,16,2,4,318,1
b4230,N,3,"0,434",53,17,21,2,6,341,1
b4231,N,5,"0,414",43,22,24,3,4,323,1
b4232,N,0,"0,636",27,19,16,6,0,332,0
b4233,N,1,"0,62",43,15,20,8,10,457,1
b4234,N,0,"0,556",23,3,2,0,3,183,0
b4235,N,0,"0,549",41,39,29,5,6,450,1
b4237,N,0,"0,539",13,8,6,5,4,154,0
b4238,N,0,"0,672",53,31,36,16,6,712,0
b4239,N,0,"0,472",49,26,29,5,23,551,0
b4240,N,3,"0,518",57,23,19,6,7,473,0
b4241,N,0,"0,469",34,22,19,4,1,315,0
b4242,N,3,"0,494",108,51,57,10,17,898,1
b4243,Y,1,"0,727",5,5,11,2,0,141,0
b4244,N,0,"0,542",15,11,7,4,0,153,0
b4245,N,0,"0,579",38,20,18,1,2,311,0
b4247,N,0,"0,267",13,9,6,4,0,110,1
b4248,N,0,"0,37",7,7,9,1,2,131,0
b4249,N,2,"0,43",14,10,11,0,1,237,0
b4251,Y,0,"0,336",4,5,6,2,0,84,1
b4252,N,0,"0,483",12,2,7,1,2,153,1
b4253,N,0,"0,265",72,47,21,5,5,616,1
b4257,N,0,"0,301",55,30,20,7,6,398,1
b4258,Y,2,"0,761",79,32,53,8,24,951,0
b4259,Y,0,"0,508",13,9,8,2,4,147,0
b4260,N,1,"0,573",50,29,24,9,4,503,0
b4261,Y,0,"0,487",57,20,21,2,7,366,1
b4262,Y,0,"0,578",46,28,18,0,6,361,1
b4263,N,0,"0,438",59,26,22,1,5,500,0
b4264,N,5,"0,392",35,21,16,4,0,332,0
b4265,N,6,"0,436",58,18,34,3,5,439,0
b4266,N,6,"0,512",20,9,14,3,3,254,0
b4268,N,1,"0,334",19,15,4,4,2,187,1
b4269,N,2,"0,508",29,21,18,8,5,353,0
b4271,N,3,"0,301",40,25,17,3,9,396,1
b4272,N,5,"0,285",16,5,5,0,2,136,1
b4273,N,5,"0,335",28,19,14,9,7,301,1
b4274,N,0,"0,295",7,4,12,3,3,111,1
b4277,N,0,"0,276",16,7,8,2,3,109,1
b4278,N,0,"0,358",58,23,27,6,11,442,0
b4279,N,1,"0,259",50,27,23,6,8,425,1
b4280,N,0,"0,316",30,20,18,9,5,377,1
b4281,N,0,"0,337",5,10,6,3,2,124,0
b4283,N,0,"0,303",8,5,6,1,1,100,1
b4284,N,2,"0,241",40,27,30,3,6,383,0
b4285,N,0,"0,338",15,13,9,4,6,198,1
b4286,Y,0,"0,376",10,8,12,3,3,137,1
b4287,N,4,"0,302",38,16,20,4,2,255,0
b4288,N,3,"0,425",67,17,14,4,9,318,0
b4289,N,3,"0,452",67,20,18,5,8,332,0
b4291,N,1,"0,603",66,58,55,0,12,774,0
b4292,N,0,"0,491",39,21,24,1,10,317,0
b4296,N,6,"0,422",68,31,25,8,4,449,0
b4297,N,3,"0,428",64,40,39,9,7,655,0
b4298,N,3,"0,502",33,17,25,3,3,319,0
b4299,N,3,"0,303",37,20,12,6,4,262,0
b4302,Y,0,"0,422",12,6,10,3,4,143,0
b4303,N,0,"0,456",20,13,19,5,5,268,0
b4304,N,1,"0,468",51,23,20,3,4,437,0
b4305,N,2,"0,391",37,22,23,9,2,383,0
b4306,N,0,"0,476",21,11,14,5,7,248,0
b4307,N,0,"0,338",17,8,14,4,1,181,0
b4308,N,0,"0,355",34,24,15,2,4,338,1
b4309,N,0,"0,36",22,18,20,7,7,326,0
b4310,N,0,"0,365",27,26,32,2,10,404,0
b4311,N,0,"0,38",18,19,15,1,10,241,0
b4317,N,8,"0,367",84,67,63,6,13,878,1
b4320,N,1,"0,421",21,27,30,4,4,300,1
b4321,N,6,"0,59",60,24,23,1,7,447,0
b4322,N,0,"0,78",29,12,21,3,7,394,1
b4323,N,2,"0,701",52,20,24,10,8,486,1
b4328,N,0,"0,577",40,25,26,6,1,390,0
b4329,N,0,"0,47",19,3,12,3,3,153,0
b4330,N,0,"0,452",25,15,15,1,3,231,0
b4332,N,0,"0,365",76,36,25,4,9,392,0
b4333,N,0,"0,419",31,33,21,4,2,323,0
b4335,N,0,"0,559",33,20,21,11,3,390,0
b4336,N,0,"0,438",61,25,14,1,9,426,0
b4337,N,2,"0,442",53,26,25,3,9,410,0
b4338,N,0,"0,439",12,8,8,1,1,103,1
b4339,N,0,"0,283",26,8,9,2,4,186,1
b4340,N,1,"0,476",47,34,21,12,7,470,0
b4342,N,0,"0,284",53,48,29,12,11,521,1
b4345,N,0,"0,285",42,22,19,4,4,348,0
b4346,N,0,"0,358",35,32,22,6,6,465,0
b4347,N,0,"0,515",6,8,8,2,2,132,0
b4348,N,0,"0,343",49,40,18,5,3,464,0
b4349,N,0,"0,64",58,25,34,6,8,529,0
b4350,N,0,"0,566",114,49,70,12,15,1188,0
b4351,N,0,"0,446",34,18,12,1,4,304,1
b4352,N,0,"0,625",33,13,13,5,3,284,0
b4354,N,1,"0,694",84,32,42,6,15,721,0
b4356,N,4,"0,464",49,31,26,9,10,453,0
b4357,N,0,"0,397",34,27,12,3,3,304,0
b4358,N,3,"0,472",24,14,16,8,2,345,1
b4360,N,0,"0,523",24,15,11,4,2,165,0
b4361,Y,1,"0,556",22,19,11,3,3,245,0
b4362,Y,0,"0,481",17,8,6,0,4,179,0
b4364,N,0,"0,374",37,17,21,8,5,277,0
b4365,N,0,"0,326",26,28,12,4,5,241,1
b4366,N,0,"0,312",25,26,11,4,1,225,1
b4371,N,0,"0,543",36,24,18,4,3,343,0
b4373,Y,0,"0,459",16,7,11,0,2,148,1
b4374,N,0,"0,544",25,11,13,3,6,225,1
b4375,N,0,"0,686",49,19,35,6,4,529,1
b4377,N,0,"0,416",36,19,18,5,4,357,1
b4378,Y,0,"0,454",33,7,8,1,1,211,1
b4379,N,0,"0,469",35,15,11,16,5,287,0
b4380,N,0,"0,521",56,29,26,9,4,516,0
b4381,N,0,"0,793",22,12,17,4,1,259,1
b4382,N,0,"0,668",37,23,29,2,2,440,1
b4383,N,1,"0,751",35,17,25,6,5,407,1
b4384,N,0,"0,773",15,9,14,4,0,239,1
b4385,N,0,"0,412",45,26,22,4,13,443,1
b4386,Y,0,"0,509",36,20,21,6,7,338,0
b4387,N,0,"0,503",34,10,15,1,2,214,0
b4388,N,0,"0,585",43,12,19,4,5,322,1
b4389,N,0,"0,546",49,34,19,8,3,460,1
b4390,N,0,"0,529",36,23,21,4,6,417,1
b4391,N,3,"0,712",64,27,20,2,8,555,0
b4392,N,0,"0,462",60,37,38,3,20,654,1
b4393,N,0,"0,417",19,6,4,0,2,108,1
b4394,N,0,"0,498",11,11,8,2,2,173,0
b4395,N,0,"0,478",26,17,10,5,5,215,1
b4396,N,1,"0,531",31,12,19,3,4,289,0
b4397,N,0,"0,519",13,12,5,2,1,157,1
b4398,N,12,"0,375",33,11,13,2,4,229,1
b4399,N,0,"0,416",61,26,25,1,6,474,1
b4400,N,0,"0,393",63,31,29,1,13,450,1
b4403,N,0,"0,36",30,11,17,1,3,228,1
